,action_i,action,cost,prob,user,tod
598,4,finance,0.0,0.84000000834465,3,20
599,4,finance,0.0,0.039999997913837494,8,16
600,4,finance,-1.0,0.84000000834465,7,17
601,4,finance,0.0,0.84000000834465,9,19
602,3,food,-1.0,0.84000000834465,2,7
603,3,food,-1.0,0.84000000834465,0,10
604,2,music,-1.0,0.84000000834465,1,1
605,4,finance,-1.0,0.84000000834465,5,7
606,3,food,-1.0,0.84000000834465,4,6
607,3,food,-1.0,0.84000000834465,4,2
608,3,food,-1.0,0.84000000834465,2,13
609,3,food,-1.0,0.84000000834465,8,15
610,3,food,-1.0,0.84000000834465,0,3
611,4,finance,-1.0,0.84000000834465,3,14
612,3,food,-1.0,0.84000000834465,6,5
613,3,food,-1.0,0.84000000834465,2,9
614,1,sports,-1.0,0.84000000834465,8,6
615,4,finance,-1.0,0.84000000834465,5,4
616,4,finance,-1.0,0.84000000834465,0,9
617,4,finance,-1.0,0.84000000834465,0,2
618,3,food,-1.0,0.84000000834465,6,18
619,4,finance,-1.0,0.84000000834465,1,7
620,3,food,-1.0,0.84000000834465,4,8
621,2,music,-1.0,0.84000000834465,9,10
622,2,music,-1.0,0.84000000834465,1,14
623,3,food,-1.0,0.84000000834465,4,15
624,4,finance,-1.0,0.84000000834465,7,5
625,4,finance,-1.0,0.84000000834465,3,2
626,3,food,-1.0,0.84000000834465,6,5
627,0,politics,0.0,0.84000000834465,6,21
628,3,food,-1.0,0.84000000834465,0,14
629,4,finance,-1.0,0.84000000834465,5,0
630,3,food,0.0,0.039999997913837494,6,20
631,3,food,-1.0,0.84000000834465,4,11
632,4,finance,-1.0,0.84000000834465,1,7
633,4,finance,-1.0,0.84000000834465,3,2
634,3,food,-1.0,0.84000000834465,8,13
635,3,food,-1.0,0.84000000834465,0,15
636,3,food,0.0,0.84000000834465,4,22
637,4,finance,0.0,0.84000000834465,3,16
638,4,finance,0.0,0.84000000834465,9,19
639,3,food,-1.0,0.84000000834465,0,17
640,3,food,0.0,0.84000000834465,4,20
641,4,finance,0.0,0.84000000834465,9,19
642,0,politics,0.0,0.039999997913837494,8,16
643,4,finance,-1.0,0.84000000834465,7,0
644,3,food,0.0,0.039999997913837494,1,12
645,2,music,-1.0,0.84000000834465,6,10
646,0,politics,0.0,0.84000000834465,9,21
647,4,finance,0.0,0.039999997913837494,4,14
648,3,food,0.0,0.84000000834465,0,23
649,4,finance,-1.0,0.84000000834465,5,2
650,2,music,-1.0,0.84000000834465,1,3
651,3,food,0.0,0.84000000834465,4,21
652,3,food,-1.0,0.84000000834465,6,18
653,4,finance,-1.0,0.84000000834465,0,6
654,4,finance,0.0,0.84000000834465,5,22
655,2,music,-1.0,0.84000000834465,1,5
656,2,music,0.0,0.039999997913837494,5,23
657,3,food,-1.0,0.84000000834465,2,16
658,4,finance,-1.0,0.84000000834465,3,3
659,1,sports,0.0,0.039999997913837494,4,16
660,3,food,-1.0,0.84000000834465,2,16
661,3,food,-1.0,0.84000000834465,2,16
662,1,sports,0.0,0.039999997913837494,5,5
663,3,food,-1.0,0.84000000834465,6,13
664,1,sports,-1.0,0.84000000834465,8,6
665,3,food,-1.0,0.84000000834465,0,13
666,2,music,0.0,0.039999997913837494,4,13
667,4,finance,-1.0,0.84000000834465,3,11
668,0,politics,0.0,0.84000000834465,9,21
669,0,politics,0.0,0.84000000834465,9,19
670,3,food,-1.0,0.84000000834465,2,10
671,4,finance,0.0,0.84000000834465,7,22
672,4,finance,0.0,0.039999997913837494,4,21
673,3,food,-1.0,0.84000000834465,2,15
674,3,food,-1.0,0.84000000834465,2,1
675,0,politics,0.0,0.039999997913837494,8,12
676,3,food,-1.0,0.84000000834465,8,8
677,2,music,0.0,0.84000000834465,3,21
678,4,finance,-1.0,0.84000000834465,7,1
679,1,sports,-1.0,0.039999997913837494,4,6
680,4,finance,0.0,0.84000000834465,7,20
681,3,food,-1.0,0.84000000834465,4,15
682,4,finance,0.0,0.84000000834465,7,23
683,3,food,-1.0,0.84000000834465,8,17
684,4,finance,-1.0,0.84000000834465,5,17
685,3,food,-1.0,0.84000000834465,6,11
686,3,food,-1.0,0.84000000834465,8,0
687,3,food,0.0,0.039999997913837494,7,6
688,2,music,0.0,0.84000000834465,3,21
689,4,finance,-1.0,0.84000000834465,9,6
690,1,sports,0.0,0.039999997913837494,3,2
691,3,food,-1.0,0.84000000834465,4,0
692,3,food,0.0,0.039999997913837494,5,12
693,4,finance,0.0,0.039999997913837494,8,22
694,2,music,-1.0,0.84000000834465,1,1
695,1,sports,0.0,0.039999997913837494,6,14
696,4,finance,-1.0,0.84000000834465,3,7
697,3,food,0.0,0.039999997913837494,6,21
698,3,food,-1.0,0.84000000834465,6,13
699,0,politics,-1.0,0.039999997913837494,9,10
700,2,music,-1.0,0.84000000834465,3,10
701,2,music,0.0,0.039999997913837494,8,1
702,1,sports,0.0,0.039999997913837494,5,3
703,3,food,0.0,0.039999997913837494,3,17
704,2,music,0.0,0.84000000834465,1,21
705,2,music,-1.0,0.84000000834465,1,10
706,4,finance,-1.0,0.84000000834465,9,9
707,3,food,-1.0,0.84000000834465,8,17
708,3,food,-1.0,0.84000000834465,2,8
709,1,sports,0.0,0.039999997913837494,5,5
710,4,finance,-1.0,0.84000000834465,9,7
711,3,food,-1.0,0.84000000834465,4,18
712,4,finance,-1.0,0.84000000834465,5,11
713,4,finance,-1.0,0.84000000834465,1,15
714,2,music,0.0,0.84000000834465,3,21
715,2,music,0.0,0.84000000834465,1,20
716,0,politics,-1.0,0.84000000834465,9,10
717,0,politics,0.0,0.84000000834465,6,21
718,4,finance,-1.0,0.84000000834465,3,1
719,1,sports,-1.0,0.039999997913837494,8,9
720,4,finance,-1.0,0.84000000834465,7,13
721,3,food,-1.0,0.84000000834465,6,0
722,4,finance,0.0,0.039999997913837494,4,2
723,2,music,-1.0,0.84000000834465,1,14
724,2,music,0.0,0.84000000834465,3,23
725,3,food,-1.0,0.84000000834465,8,2
726,3,food,-1.0,0.84000000834465,8,5
727,4,finance,-1.0,0.84000000834465,7,8
728,3,food,-1.0,0.84000000834465,2,1
729,3,food,-1.0,0.84000000834465,0,17
730,4,finance,-1.0,0.84000000834465,3,7
731,2,music,0.0,0.84000000834465,3,21
732,4,finance,0.0,0.84000000834465,3,17
733,4,finance,-1.0,0.84000000834465,9,7
734,3,food,0.0,0.84000000834465,2,23
735,4,finance,0.0,0.039999997913837494,8,16
736,0,politics,0.0,0.039999997913837494,5,19
737,0,politics,0.0,0.84000000834465,9,20
738,3,food,-1.0,0.84000000834465,4,9
739,4,finance,0.0,0.84000000834465,0,20
740,0,politics,-1.0,0.039999997913837494,3,3
741,3,food,-1.0,0.84000000834465,0,15
742,2,music,-1.0,0.84000000834465,1,5
743,0,politics,-1.0,0.84000000834465,9,10
744,3,food,-1.0,0.84000000834465,2,4
745,4,finance,-1.0,0.84000000834465,5,2
746,4,finance,-1.0,0.84000000834465,7,5
747,0,politics,0.0,0.84000000834465,9,22
748,2,music,-1.0,0.039999997913837494,9,11
749,2,music,-1.0,0.84000000834465,1,5
750,3,food,-1.0,0.84000000834465,2,10
751,3,food,-1.0,0.84000000834465,0,15
752,4,finance,0.0,0.039999997913837494,2,8
753,4,finance,0.0,0.84000000834465,5,20
754,1,sports,-1.0,0.84000000834465,2,6
755,0,politics,-1.0,0.84000000834465,6,9
756,4,finance,-1.0,0.84000000834465,7,13
757,4,finance,-1.0,0.84000000834465,5,12
758,0,politics,-1.0,0.84000000834465,9,10
759,4,finance,0.0,0.84000000834465,5,22
760,3,food,0.0,0.84000000834465,2,22
761,4,finance,-1.0,0.84000000834465,3,3
762,3,food,-1.0,0.84000000834465,0,10
763,3,food,-1.0,0.84000000834465,2,19
764,3,food,-1.0,0.84000000834465,2,14
765,4,finance,0.0,0.84000000834465,3,16
766,3,food,-1.0,0.84000000834465,8,4
767,0,politics,0.0,0.84000000834465,9,15
768,1,sports,0.0,0.84000000834465,8,22
769,4,finance,-1.0,0.84000000834465,7,11
770,2,music,0.0,0.84000000834465,1,21
771,0,politics,-1.0,0.84000000834465,9,14
772,4,finance,-1.0,0.84000000834465,1,13
773,4,finance,-1.0,0.84000000834465,3,7
774,4,finance,-1.0,0.84000000834465,1,0
775,3,food,-1.0,0.84000000834465,4,8
776,1,sports,-1.0,0.84000000834465,4,6
777,4,finance,0.0,0.84000000834465,3,18
778,3,food,0.0,0.84000000834465,0,22
779,0,politics,0.0,0.84000000834465,0,20
780,4,finance,-1.0,0.84000000834465,7,1
781,4,finance,-1.0,0.84000000834465,3,6
782,2,music,-1.0,0.84000000834465,9,2
783,0,politics,0.0,0.84000000834465,9,17
784,0,politics,0.0,0.039999997913837494,4,20
785,3,food,0.0,0.84000000834465,0,21
786,3,food,-1.0,0.84000000834465,8,15
787,1,sports,0.0,0.84000000834465,8,22
788,0,politics,0.0,0.84000000834465,9,21
789,0,politics,0.0,0.039999997913837494,8,22
790,3,food,-1.0,0.84000000834465,2,1
791,3,food,-1.0,0.84000000834465,0,15
792,3,food,0.0,0.84000000834465,2,23
793,2,music,-1.0,0.84000000834465,1,2
794,4,finance,-1.0,0.84000000834465,1,9
795,0,politics,0.0,0.84000000834465,6,22
796,1,sports,-1.0,0.039999997913837494,1,16
797,4,finance,-1.0,0.84000000834465,5,7
798,4,finance,0.0,0.039999997913837494,2,13
799,1,sports,0.0,0.84000000834465,8,21
800,3,food,-1.0,0.84000000834465,6,0
801,4,finance,-1.0,0.84000000834465,7,5
802,3,food,-1.0,0.84000000834465,2,19
803,1,sports,-1.0,0.84000000834465,1,6
804,3,food,-1.0,0.84000000834465,8,5
805,0,politics,0.0,0.84000000834465,9,15
806,2,music,-1.0,0.84000000834465,1,14
807,4,finance,0.0,0.84000000834465,3,19
808,3,food,-1.0,0.84000000834465,0,19
809,0,politics,0.0,0.039999997913837494,0,18
810,3,food,-1.0,0.84000000834465,8,0
811,4,finance,-1.0,0.84000000834465,0,7
812,0,politics,0.0,0.84000000834465,9,22
813,1,sports,-1.0,0.84000000834465,2,6
814,3,food,-1.0,0.84000000834465,4,19
815,1,sports,0.0,0.84000000834465,1,20
816,0,politics,0.0,0.84000000834465,9,21
817,4,finance,0.0,0.84000000834465,7,21
818,2,music,-1.0,0.84000000834465,1,3
819,4,finance,-1.0,0.84000000834465,0,7
820,2,music,-1.0,0.039999997913837494,6,1
821,2,music,-1.0,0.84000000834465,1,2
822,3,food,-1.0,0.84000000834465,0,13
823,2,music,0.0,0.84000000834465,3,16
824,0,politics,-1.0,0.84000000834465,9,14
825,0,politics,0.0,0.84000000834465,9,21
826,3,food,-1.0,0.84000000834465,4,17
827,3,food,-1.0,0.84000000834465,8,1
828,4,finance,-1.0,0.84000000834465,3,4
829,4,finance,-1.0,0.84000000834465,5,14
830,3,food,-1.0,0.84000000834465,0,1
831,3,food,-1.0,0.84000000834465,2,19
832,4,finance,-1.0,0.84000000834465,1,4
833,3,food,-1.0,0.84000000834465,2,19
834,3,food,0.0,0.039999997913837494,7,20
835,2,music,0.0,0.84000000834465,3,23
836,4,finance,-1.0,0.039999997913837494,9,14
837,4,finance,-1.0,0.84000000834465,9,12
838,4,finance,-1.0,0.84000000834465,7,19
839,0,politics,-1.0,0.039999997913837494,0,5
840,3,food,0.0,0.039999997913837494,9,2
841,3,food,-1.0,0.84000000834465,0,14
842,0,politics,0.0,0.039999997913837494,8,18
843,3,food,-1.0,0.84000000834465,0,15
844,3,food,-1.0,0.84000000834465,4,13
845,4,finance,-1.0,0.84000000834465,5,10
846,4,finance,-1.0,0.84000000834465,7,8
847,4,finance,-1.0,0.84000000834465,7,14
848,2,music,0.0,0.039999997913837494,4,7
849,1,sports,-1.0,0.039999997913837494,2,9
850,2,music,0.0,0.84000000834465,1,23
851,4,finance,-1.0,0.84000000834465,7,6
852,0,politics,0.0,0.84000000834465,9,20
853,2,music,-1.0,0.84000000834465,9,11
854,4,finance,-1.0,0.84000000834465,5,11
855,3,food,0.0,0.84000000834465,0,21
856,4,finance,-1.0,0.84000000834465,0,6
857,0,politics,-1.0,0.84000000834465,6,5
858,0,politics,-1.0,0.84000000834465,6,14
859,4,finance,-1.0,0.84000000834465,0,12
860,2,music,-1.0,0.039999997913837494,3,12
861,3,food,-1.0,0.84000000834465,0,15
862,3,food,0.0,0.84000000834465,4,20
863,4,finance,-1.0,0.84000000834465,1,17
864,3,food,-1.0,0.84000000834465,6,7
865,3,food,-1.0,0.84000000834465,2,7
866,1,sports,0.0,0.84000000834465,8,20
867,3,food,-1.0,0.84000000834465,2,19
868,1,sports,0.0,0.039999997913837494,9,8
869,3,food,-1.0,0.84000000834465,8,13
870,1,sports,-1.0,0.84000000834465,1,6
871,0,politics,-1.0,0.84000000834465,9,14
872,2,music,0.0,0.039999997913837494,7,17
873,4,finance,-1.0,0.84000000834465,7,10
874,3,food,-1.0,0.84000000834465,6,13
875,4,finance,-1.0,0.84000000834465,1,7
876,4,finance,0.0,0.84000000834465,3,16
877,4,finance,-1.0,0.84000000834465,0,12
878,4,finance,-1.0,0.84000000834465,5,14
879,0,politics,-1.0,0.84000000834465,6,5
880,4,finance,-1.0,0.84000000834465,5,14
881,3,food,-1.0,0.84000000834465,2,8
882,3,food,-1.0,0.84000000834465,2,2
883,3,food,-1.0,0.039999997913837494,6,11
884,3,food,-1.0,0.84000000834465,4,8
885,1,sports,0.0,0.039999997913837494,3,19
886,3,food,-1.0,0.84000000834465,4,3
887,3,food,-1.0,0.84000000834465,4,9
888,4,finance,-1.0,0.84000000834465,5,15
889,3,food,-1.0,0.84000000834465,6,4
890,3,food,-1.0,0.84000000834465,4,7
891,1,sports,-1.0,0.039999997913837494,8,5
892,2,music,-1.0,0.84000000834465,1,10
893,4,finance,-1.0,0.84000000834465,7,11
894,1,sports,0.0,0.039999997913837494,5,12
895,3,food,-1.0,0.84000000834465,2,16
896,4,finance,-1.0,0.84000000834465,5,11
897,2,music,0.0,0.039999997913837494,8,7
898,1,sports,-1.0,0.84000000834465,2,6
899,4,finance,-1.0,0.84000000834465,7,10
900,3,food,-1.0,0.84000000834465,4,9
901,3,food,-1.0,0.84000000834465,8,7
902,4,finance,-1.0,0.84000000834465,7,1
903,2,music,0.0,0.84000000834465,3,21
904,4,finance,-1.0,0.84000000834465,1,4
905,2,music,-1.0,0.84000000834465,1,5
906,4,finance,-1.0,0.84000000834465,7,7
907,4,finance,-1.0,0.84000000834465,3,9
908,3,food,-1.0,0.84000000834465,6,7
909,4,finance,-1.0,0.84000000834465,5,18
910,3,food,-1.0,0.84000000834465,4,10
911,2,music,0.0,0.84000000834465,3,22
912,3,food,-1.0,0.84000000834465,4,19
913,4,finance,-1.0,0.84000000834465,7,7
914,4,finance,-1.0,0.84000000834465,7,12
915,3,food,-1.0,0.84000000834465,2,7
916,3,food,-1.0,0.84000000834465,8,11
917,1,sports,0.0,0.039999997913837494,3,16
918,2,music,-1.0,0.84000000834465,6,2
919,3,food,0.0,0.84000000834465,4,20
920,4,finance,0.0,0.039999997913837494,8,0
921,3,food,-1.0,0.84000000834465,2,2
922,3,food,-1.0,0.84000000834465,4,0
923,3,food,-1.0,0.84000000834465,6,13
924,4,finance,-1.0,0.84000000834465,7,4
925,3,food,-1.0,0.84000000834465,6,18
926,3,food,0.0,0.84000000834465,0,22
927,1,sports,0.0,0.039999997913837494,5,7
928,1,sports,-1.0,0.84000000834465,6,6
929,1,sports,-1.0,0.84000000834465,8,9
930,4,finance,-1.0,0.84000000834465,3,13
931,2,music,0.0,0.84000000834465,3,20
932,3,food,-1.0,0.84000000834465,8,0
933,4,finance,-1.0,0.84000000834465,1,15
934,0,politics,-1.0,0.039999997913837494,6,12
935,4,finance,0.0,0.84000000834465,7,23
936,2,music,-1.0,0.039999997913837494,1,6
937,4,finance,-1.0,0.84000000834465,7,14
938,3,food,-1.0,0.84000000834465,6,8
939,3,food,-1.0,0.84000000834465,0,15
940,2,music,0.0,0.039999997913837494,0,21
941,3,food,-1.0,0.84000000834465,4,0
942,3,food,-1.0,0.84000000834465,2,10
943,4,finance,-1.0,0.84000000834465,3,7
944,3,food,-1.0,0.84000000834465,4,7
945,4,finance,-1.0,0.84000000834465,7,6
946,2,music,-1.0,0.84000000834465,1,11
947,4,finance,0.0,0.84000000834465,9,18
948,3,food,-1.0,0.84000000834465,0,4
949,3,food,-1.0,0.84000000834465,4,9
950,3,food,-1.0,0.84000000834465,4,14
951,4,finance,-1.0,0.84000000834465,7,19
952,4,finance,-1.0,0.84000000834465,5,6
953,3,food,0.0,0.84000000834465,4,23
954,4,finance,-1.0,0.84000000834465,1,9
955,0,politics,0.0,0.039999997913837494,3,19
956,4,finance,-1.0,0.84000000834465,0,9
957,2,music,-1.0,0.84000000834465,6,12
958,3,food,-1.0,0.84000000834465,6,7
959,4,finance,-1.0,0.84000000834465,7,2
960,2,music,-1.0,0.039999997913837494,0,4
961,0,politics,-1.0,0.84000000834465,6,5
962,4,finance,-1.0,0.84000000834465,9,4
963,0,politics,0.0,0.84000000834465,9,21
964,2,music,-1.0,0.84000000834465,6,2
965,4,finance,-1.0,0.84000000834465,5,3
966,4,finance,-1.0,0.84000000834465,5,3
967,3,food,-1.0,0.84000000834465,0,0
968,3,food,-1.0,0.84000000834465,8,17
969,3,food,-1.0,0.84000000834465,2,0
970,0,politics,0.0,0.84000000834465,9,20
971,4,finance,-1.0,0.84000000834465,1,12
972,3,food,0.0,0.84000000834465,0,23
973,0,politics,-1.0,0.84000000834465,6,9
974,1,sports,0.0,0.84000000834465,8,23
975,4,finance,-1.0,0.84000000834465,7,4
976,4,finance,-1.0,0.84000000834465,7,17
977,4,finance,-1.0,0.84000000834465,1,18
978,4,finance,-1.0,0.84000000834465,0,9
979,3,food,0.0,0.84000000834465,2,22
980,4,finance,-1.0,0.84000000834465,7,11
981,4,finance,-1.0,0.84000000834465,7,5
982,4,finance,-1.0,0.84000000834465,5,17
983,2,music,-1.0,0.84000000834465,3,14
984,4,finance,-1.0,0.84000000834465,9,6
985,4,finance,-1.0,0.84000000834465,0,6
986,3,food,0.0,0.84000000834465,0,23
987,2,music,-1.0,0.84000000834465,1,10
988,3,food,0.0,0.84000000834465,4,20
989,0,politics,0.0,0.039999997913837494,5,7
990,0,politics,0.0,0.039999997913837494,5,23
991,4,finance,0.0,0.039999997913837494,9,16
992,3,food,-1.0,0.84000000834465,2,9
993,4,finance,-1.0,0.84000000834465,5,10
994,3,food,0.0,0.039999997913837494,1,7
995,3,food,-1.0,0.84000000834465,8,12
996,2,music,-1.0,0.84000000834465,1,14
997,3,food,-1.0,0.84000000834465,2,3
998,3,food,-1.0,0.84000000834465,4,14
999,4,finance,-1.0,0.84000000834465,5,17
1000,3,food,-1.0,0.84000000834465,8,8
1001,3,food,-1.0,0.84000000834465,8,4
1002,4,finance,0.0,0.84000000834465,3,15
1003,3,food,-1.0,0.84000000834465,4,11
1004,4,finance,0.0,0.039999997913837494,8,8
1005,4,finance,0.0,0.84000000834465,5,22
1006,4,finance,-1.0,0.84000000834465,7,16
1007,3,food,-1.0,0.84000000834465,4,11
1008,2,music,-1.0,0.84000000834465,1,5
1009,3,food,-1.0,0.84000000834465,2,5
1010,3,food,-1.0,0.84000000834465,6,3
1011,3,food,0.0,0.84000000834465,0,22
1012,2,music,0.0,0.039999997913837494,8,8
1013,3,food,-1.0,0.84000000834465,4,18
1014,0,politics,-1.0,0.84000000834465,6,1
1015,1,sports,-1.0,0.039999997913837494,8,1
1016,3,food,-1.0,0.84000000834465,6,15
1017,3,food,-1.0,0.84000000834465,4,10
1018,3,food,-1.0,0.84000000834465,4,18
1019,2,music,-1.0,0.84000000834465,3,12
1020,0,politics,0.0,0.84000000834465,9,20
1021,3,food,-1.0,0.84000000834465,4,8
1022,0,politics,-1.0,0.84000000834465,6,10
1023,2,music,0.0,0.84000000834465,0,20
1024,1,sports,-1.0,0.039999997913837494,4,3
1025,3,food,-1.0,0.84000000834465,2,8
1026,0,politics,-1.0,0.84000000834465,6,9
1027,1,sports,-1.0,0.84000000834465,0,6
1028,4,finance,-1.0,0.84000000834465,1,17
1029,3,food,-1.0,0.039999997913837494,8,7
1030,4,finance,-1.0,0.84000000834465,7,14
1031,3,food,-1.0,0.84000000834465,0,1
1032,1,sports,-1.0,0.039999997913837494,1,10
1033,3,food,-1.0,0.84000000834465,8,3
1034,0,politics,0.0,0.039999997913837494,2,21
1035,3,food,-1.0,0.84000000834465,2,17
1036,2,music,0.0,0.84000000834465,3,20
1037,0,politics,0.0,0.84000000834465,6,20
1038,4,finance,-1.0,0.84000000834465,0,9
1039,2,music,-1.0,0.84000000834465,1,10
1040,4,finance,0.0,0.84000000834465,7,21
1041,2,music,0.0,0.039999997913837494,0,15
1042,3,food,-1.0,0.84000000834465,8,17
1043,3,food,0.0,0.84000000834465,0,22
1044,0,politics,0.0,0.039999997913837494,8,7
1045,3,food,-1.0,0.84000000834465,4,8
1046,3,food,-1.0,0.84000000834465,2,2
1047,0,politics,0.0,0.84000000834465,9,16
1048,4,finance,-1.0,0.84000000834465,9,13
1049,0,politics,0.0,0.84000000834465,9,22
1050,4,finance,-1.0,0.84000000834465,1,9
1051,1,sports,0.0,0.039999997913837494,3,20
1052,3,food,-1.0,0.84000000834465,8,5
1053,4,finance,-1.0,0.84000000834465,3,13
1054,4,finance,-1.0,0.84000000834465,3,9
1055,3,food,-1.0,0.84000000834465,4,18
1056,1,sports,0.0,0.039999997913837494,5,6
1057,3,food,-1.0,0.84000000834465,0,16
1058,4,finance,-1.0,0.84000000834465,7,16
1059,2,music,0.0,0.84000000834465,3,22
1060,3,food,-1.0,0.84000000834465,8,18
1061,2,music,-1.0,0.84000000834465,6,11
1062,3,food,-1.0,0.84000000834465,0,17
1063,3,food,-1.0,0.84000000834465,2,14
1064,3,food,-1.0,0.84000000834465,8,17
1065,3,food,-1.0,0.84000000834465,6,16
1066,4,finance,0.0,0.84000000834465,5,22
1067,2,music,-1.0,0.84000000834465,1,10
1068,2,music,0.0,0.039999997913837494,2,18
1069,4,finance,-1.0,0.84000000834465,3,3
1070,0,politics,0.0,0.84000000834465,9,16
1071,2,music,-1.0,0.84000000834465,1,8
1072,4,finance,-1.0,0.84000000834465,5,19
1073,1,sports,0.0,0.039999997913837494,5,6
1074,4,finance,-1.0,0.84000000834465,9,9
1075,4,finance,0.0,0.84000000834465,9,17
1076,4,finance,-1.0,0.84000000834465,7,14
1077,4,finance,-1.0,0.84000000834465,5,8
1078,2,music,-1.0,0.84000000834465,9,3
1079,3,food,-1.0,0.84000000834465,4,15
1080,3,food,-1.0,0.84000000834465,4,6
1081,4,finance,-1.0,0.84000000834465,5,9
1082,3,food,0.0,0.039999997913837494,7,4
1083,3,food,-1.0,0.84000000834465,8,0
1084,2,music,-1.0,0.84000000834465,3,5
1085,0,politics,-1.0,0.84000000834465,9,14
1086,4,finance,-1.0,0.84000000834465,0,9
1087,4,finance,0.0,0.84000000834465,0,20
1088,3,food,0.0,0.039999997913837494,9,19
1089,2,music,-1.0,0.84000000834465,1,5
1090,0,politics,-1.0,0.84000000834465,9,1
1091,3,food,-1.0,0.84000000834465,2,10
1092,3,food,-1.0,0.84000000834465,2,9
1093,2,music,-1.0,0.84000000834465,1,10
1094,3,food,-1.0,0.84000000834465,0,3
1095,3,food,-1.0,0.84000000834465,4,19
1096,2,music,-1.0,0.84000000834465,6,11
1097,1,sports,-1.0,0.84000000834465,1,6
1098,3,food,-1.0,0.84000000834465,6,8
1099,1,sports,-1.0,0.84000000834465,1,16
1100,3,food,-1.0,0.84000000834465,6,4
1101,3,food,-1.0,0.84000000834465,2,8
1102,0,politics,-1.0,0.84000000834465,6,9
1103,3,food,-1.0,0.84000000834465,4,7
1104,3,food,0.0,0.84000000834465,4,22
1105,1,sports,-1.0,0.84000000834465,6,6
1106,3,food,-1.0,0.84000000834465,2,19
1107,0,politics,0.0,0.039999997913837494,1,23
1108,3,food,0.0,0.84000000834465,4,20
1109,4,finance,0.0,0.84000000834465,3,19
1110,4,finance,-1.0,0.84000000834465,9,6
1111,4,finance,-1.0,0.84000000834465,5,4
1112,3,food,-1.0,0.84000000834465,4,7
1113,4,finance,0.0,0.84000000834465,7,20
1114,4,finance,0.0,0.039999997913837494,1,22
1115,0,politics,-1.0,0.039999997913837494,3,0
1116,0,politics,0.0,0.84000000834465,9,22
1117,0,politics,0.0,0.84000000834465,9,16
1118,4,finance,-1.0,0.84000000834465,5,2
1119,1,sports,-1.0,0.84000000834465,8,9
1120,3,food,-1.0,0.84000000834465,4,10
1121,4,finance,0.0,0.039999997913837494,2,3
1122,4,finance,-1.0,0.84000000834465,7,9
1123,2,music,-1.0,0.84000000834465,3,3
1124,0,politics,0.0,0.84000000834465,6,23
1125,3,food,-1.0,0.84000000834465,4,4
1126,4,finance,0.0,0.84000000834465,3,17
1127,3,food,0.0,0.84000000834465,0,21
1128,3,food,-1.0,0.84000000834465,4,12
1129,0,politics,0.0,0.039999997913837494,7,3
1130,0,politics,0.0,0.84000000834465,9,16
1131,4,finance,0.0,0.84000000834465,3,19
1132,3,food,-1.0,0.84000000834465,0,16
1133,3,food,-1.0,0.84000000834465,2,17
1134,3,food,-1.0,0.84000000834465,6,7
1135,0,politics,0.0,0.84000000834465,9,22
1136,4,finance,-1.0,0.84000000834465,7,3
1137,4,finance,0.0,0.84000000834465,3,18
1138,3,food,-1.0,0.84000000834465,8,7
1139,1,sports,-1.0,0.039999997913837494,6,2
